"","CO","AB","FACID","DIS","FNAME","FSTREET","FCITY","FZIP","FSIC","COID","DISN","CHAPIS","CERR_CODE","TOGT","ROGT","COT","NOXT","SOXT","PMT","PM10T","year","address"
"228016",36,"SC",167499,"SC","CSM BAKERY PRODUCTS NA, INC","2111 W VALLEY BLVD","COLTON","92324",9999,"SBD","SOUTH COAST AQMD","","",29.9977612954135,20.75968,1.4172,1.03334,0.02429,0.65134,0.547042,2012,"2111 W VALLEY BLVD,COLTON, CA"
"228038",19,"SC",13770,"SC","CUSTOM BUILDING PRODUCTS","6505-15 SALT LAKE AVE","BELL","90201",2891,"LA","SOUTH COAST AQMD","","",5.00378787878788,3.963,0,0,0,0.49876,0.4588592,2012,"6505-15 SALT LAKE AVE,BELL, CA"
"228049",30,"SC",15647,"SC","CUSTOM ENAMELERS INC","18340 MOUNT BALDY CIR","FOUNTAIN VALLEY","92708",3479,"ORA","SOUTH COAST AQMD","","",1.42049245179797,1.37376,0.11025,0.4095,0.00189,0.20521,0.1979444,2012,"18340 MOUNT BALDY CIR,FOUNTAIN VALLEY, CA"
"228050",19,"SC",7949,"SC","CUSTOM FIBREGLASS MFG CO.,DBA,SNUGTOP","1700-68 HARBOR AVE","LONG BEACH","90813",3792,"LA","SOUTH COAST AQMD","","",52.126083376409,42.02745,0.189,0.702,0.00324,0.45441,0.27751758,2012,"1700-68 HARBOR AVE,LONG BEACH, CA"
"228051",19,"SC",139794,"SC","CUSTOM FURNITURE & CABINETS INC","415 E ALONDRA BLVD","GARDENA","90248",2511,"LA","SOUTH COAST AQMD","","",1.11244456108165,1.10636,0,0,0,0.04259,0.0408864,2012,"415 E ALONDRA BLVD,GARDENA, CA"
"228055",19,"SC",16684,"SC","CUSTOM LITHOGRAPH INC","6924 & 7006-7020 STANFORD AVE","LOS ANGELES","90001",2893,"LA","SOUTH COAST AQMD","","",0.316890909627661,0.31452,0.00367,0.01365,6e-05,0.00078,0.000741,2012,"6924 & 7006-7020 STANFORD AVE,LOS ANGELES, CA"
"228080",30,"SC",99773,"SC","CYTEC ENGINEERED MATERIALS INC","1440 N KRAEMER BLVD","ANAHEIM","92806",3365,"ORA","SOUTH COAST AQMD","","",4.85454430093912,4.26938216,0.5624,1.99807,0.00925,0.24433,0.180096,2012,"1440 N KRAEMER BLVD,ANAHEIM, CA"
"228081",30,"SC",113902,"SC","CYTEC ENGINEERED MATERIALS INC","645-691 N CYPRESS","ORANGE","92867",2821,"ORA","SOUTH COAST AQMD","","",4.42352503141843,3.69195,0.70455,2.6169,0.01207,0.16821,0.15959,2012,"645-691 N CYPRESS,ORANGE, CA"
"228092",19,"SC",50098,"SC","D&D DISPOSAL INC,WEST COAST RENDERING CO","4105 BANDINI BLVD","VERNON","90023",2077,"LA","SOUTH COAST AQMD","","",0.630246242258258,0.23253,0.57414,1.34286,0.02388,0.30222,0.3000665,2012,"4105 BANDINI BLVD,VERNON, CA"
"228112",30,"SC",69530,"SC","DAN COPP CRUSHING CORP.","VARIOUS LOCATIONS IN SCAQMD","ANAHEIM","92807",1771,"ORA","SOUTH COAST AQMD","","",0,0,0,0,0,7.49211,3.746055,2012,"VARIOUS LOCATIONS IN SCAQMD,ANAHEIM, CA"
"228118",19,"SC",102031,"SC","DANFIELD INC","6401 FLOTILLA ST","COMMERCE","90040",5199,"LA","SOUTH COAST AQMD","","",1.3459216377963,1.3297,0.03017,0.11206,0.00051,0.00646,0.00370804,2012,"6401 FLOTILLA ST,COMMERCE, CA"
"228123",19,"SC",152632,"SC","DANMER CUSTOM SHUTTERS INC","8000 WOODLEY AVE","VAN NUYS","91406",2431,"LA","SOUTH COAST AQMD","","",6.65533257819408,6.43675,0,0,0,0,0,2012,"8000 WOODLEY AVE,VAN NUYS, CA"
"228129",19,"SC",63180,"SC","DARLING INTERNATIONAL INC","2626 E 25TH ST","LOS ANGELES","90058",2077,"LA","SOUTH COAST AQMD","","",2.26126006343608,0.86418,12.60474,2.12597,0.09289,1.1762,1.176193,2012,"2626 E 25TH ST,LOS ANGELES, CA"
"228135",33,"SC",3721,"SC","DART CONTAINER CORP OF CALIFORNIA","150 S MAPLE ST","CORONA","92880",3086,"RIV","SOUTH COAST AQMD","","",134.582981704564,131.3006,10.316,3.52651,0.07790947,0.98702,0.98671278,2012,"150 S MAPLE ST,CORONA, CA"
"228157",19,"SC",7411,"SC","DAVIS WIRE CORP","5555 IRWINDALE AVE","IRWINDALE","91706",9999,"LA","SOUTH COAST AQMD","","",1.36439938281479,0.5767,3.54682,18.29272,0.05079571,0.65648387,0.638748069,2012,"5555 IRWINDALE AVE,IRWINDALE, CA"
"228183",19,"SC",138097,"SC","DCOR LLC","14737 SAN FERNANDO RD","SYLMAR","91342",1311,"LA","SOUTH COAST AQMD","","",2.38592508619673,1.49857669,1.86298,1.16352,0.00062,0.00917,0.00896546,2012,"14737 SAN FERNANDO RD,SYLMAR, CA"
"228184",30,"SC",143740,"SC","DCOR LLC","OFFSHORE PLATFORM ESTHER PRC 3095 1","SEAL BEACH","90740",9999,"ORA","SOUTH COAST AQMD","","",16.1902061405964,2.9739000835,0.30424,1.3057,0.00995383,0.20408,0.20106812,2012,"OFFSHORE PLATFORM ESTHER PRC 3095 1,SEAL BEACH, CA"
"228193",33,"SC",127393,"SC","DECRA ROOFING SYSTEMS, INC.","1230 RAILROAD ST","CORONA","92882",5014,"RIV","SOUTH COAST AQMD","","",5.98484654369985,5.81226,0.3738,1.3884,0.0064,0.0801,0.076095,2012,"1230 RAILROAD ST,CORONA, CA"
"228194",19,"SC",164028,"SC","DEE SIGN USA LLC","16250 STAGG","VAN NUYS","91406",9999,"LA","SOUTH COAST AQMD","","",0.537227993724061,0.46935,0,0,0,0,0,2012,"16250 STAGG,VAN NUYS, CA"
"228202",30,"SC",772,"SC","DEFT INC","17451 VON KARMAN AVE","IRVINE","92614",2851,"ORA","SOUTH COAST AQMD","","",14.0066687310365,11.86497,0.00735,0.0273,0.00012,0.00367,0.0033815,2012,"17451 VON KARMAN AVE,IRVINE, CA"
"228225",19,"SC",69598,"SC","DELGADO BROTHERS CO","611-647 E 59TH ST","LOS ANGELES","90001",2499,"LA","SOUTH COAST AQMD","","",1.1492953006168,1.11977,0,0,0,0.22412,0.2151552,2012,"611-647 E 59TH ST,LOS ANGELES, CA"
"228236",19,"SC",74795,"SC","DELTA AIR LINES, INC","6060 AVION DR","LOS ANGELES","90045",4731,"LA","SOUTH COAST AQMD","","",0.0828877484721821,0.07185,0.15156,0.69151,0.00032872,0.04935,0.0481656,2012,"6060 AVION DR,LOS ANGELES, CA"
"228257",19,"SC",9668,"SC","DELUXE LABORATORIES","1377 N SERRANO AVE","HOLLYWOOD","90027",7819,"LA","SOUTH COAST AQMD","","",1.17468191615348,0.47723,2.13696,2.544,0.01526,4.56238,3.251668,2012,"1377 N SERRANO AVE,HOLLYWOOD, CA"
"228261",19,"SC",800037,"SC","DEMENNO/KERDOON","2000 N ALAMEDA ST","COMPTON","90222",2911,"LA","SOUTH COAST AQMD","","",7.69339334116567,4.12325906,22.78682,15.48918,7.70187,2.75473,2.54468066,2012,"2000 N ALAMEDA ST,COMPTON, CA"
"228262",33,"SC",128761,"SC","DEMLER EGG RANCH","1455 N WARREN ROAD","SAN JACINTO","92582",252,"RIV","SOUTH COAST AQMD","","",8.66908217288679,6.06221,0.00408,0.01876,8.4e-06,25.22659,12.344022665,2012,"1455 N WARREN ROAD,SAN JACINTO, CA"
"228265",19,"SC",19918,"SC","DENMAC IND INC","7616 E ROSECRANS AVE","PARAMOUNT","90723",9999,"LA","SOUTH COAST AQMD","","",1.7597978274569,1.66795,0.2222,0.82536,0.00377,1.17073,1.125602,2012,"7616 E ROSECRANS AVE,PARAMOUNT, CA"
"228266",19,"SC",169462,"SC","DENNIS REEVES, INC","1350 PALOMARES AVE","LA VERNE","91750",9999,"LA","SOUTH COAST AQMD","","",0.0596985517512203,0.04106,0,0,0,0,0,2012,"1350 PALOMARES AVE,LA VERNE, CA"
"228317",33,"SS",180050,"SC","DESERT CENTER","DESERT CENTER AIRPORT","DESERT CENTER","92239",4581,"RIV","SOUTH COAST AQMD","","",0.0109,0.0097,0.4254,0.0051,0.0011,0.009617853,0.0088,2012,"DESERT CENTER AIRPORT,DESERT CENTER, CA"
"228318",33,"SS",11082,"SC","DESERT COTTONSEED PRODUCTS INC","86-600 AVENUE 54","COACHELLA","92236",5511,"RIV","SOUTH COAST AQMD","","",0.102681689656793,0.03632,0.50876,2.56053,0.00385,0.07505,0.061925,2012,"86-600 AVENUE 54,COACHELLA, CA"
"228319",33,"SS",112909,"SC","DESERT HOSPITAL","1150 N INDIAN CANYON DR","PALM SPRINGS","92262",8062,"RIV","SOUTH COAST AQMD","","",0.0676739454366557,0.04816,0.23943,0.57467,0.00115,0.04723,0.04638256,2012,"1150 N INDIAN CANYON DR,PALM SPRINGS, CA"
"228321",33,"SC",100154,"SC","DESERT VIEW POWER","62-300 GENE WELMAS DR","MECCA","92254",4911,"RIV","SOUTH COAST AQMD","","",5.42362568022266,4.29535,31.92131,193.64948,62.76001,3.21,2.4801552,2012,"62-300 GENE WELMAS DR,MECCA, CA"
"228322",36,"SC",42881,"SC","DESERT WIND SANDBLASTING","VARIOUS LOCATIONS IN SCAQMD","SAN BERNARDINO","0",1799,"SBD","SOUTH COAST AQMD","","",0,0,0,0,0,0.35157,0.3023502,2012,"VARIOUS LOCATIONS IN SCAQMD,SAN BERNARDINO, CA"
"228327",19,"SC",144198,"SC","DESIGNED METAL CONNECTIONS","14800 S FIGUEROA ST","GARDENA","90248",3492,"LA","SOUTH COAST AQMD","","",1.40823405286523,1.36774,0.09718,0.3723,0.00146,2.70439331,2.0663725376,2012,"14800 S FIGUEROA ST,GARDENA, CA"
"228329",19,"SC",85228,"SC","DESIGNER IMPORTS INTERNATIONAL INC","6931 STANFORD AVE","LOS ANGELES","90001",2426,"LA","SOUTH COAST AQMD","","",1.42160006197301,1.41414,0,0,0,0.30801,0.2859132,2012,"6931 STANFORD AVE,LOS ANGELES, CA"
"228334",19,"SC",88635,"SC","DEV CO SANDBLASTING","VARIOUS LOCATIONS IN SCAQMD","DIAMOND BAR","91765",1799,"LA","SOUTH COAST AQMD","","",6.18062687319452,5.15687,0.0867,0.39865,0.00017,1.15597,0.99743672,2012,"VARIOUS LOCATIONS IN SCAQMD,DIAMOND BAR, CA"
"228360",33,"SC",144875,"SC","DICK VAN DAM DAIRY","3180 COTTONWOOD AVE","SAN JACINTO","92582",241,"RIV","SOUTH COAST AQMD","","",8.37496421414257,5.85075,0,0,0,3.3464,1.63739352,2012,"3180 COTTONWOOD AVE,SAN JACINTO, CA"
"228373",19,"SC",164589,"SC","DIGITAL ROOM, INC.","8000 HASKELL AVE","VAN NUYS","91406",2759,"LA","SOUTH COAST AQMD","","",6.5330097608385,6.46829,0.00379,0.0141,6e-05,0.00081,0.00081,2012,"8000 HASKELL AVE,VAN NUYS, CA"
"228377",36,"SC",53162,"SC","DIMIC STEELTECH, INC.","145 N 8TH AVE","UPLAND","91786",9999,"SBD","SOUTH COAST AQMD","","",0,0,0,0,0,0.21446,0.2058816,2012,"145 N 8TH AVE,UPLAND, CA"
"228388",30,"SC",800189,"SC","DISNEYLAND RESORT","1313 S HARBOR BLVD","ANAHEIM","92802",7996,"ORA","SOUTH COAST AQMD","","",11.0068406852908,6.17575,52.10133,0.50726,0.21828,30.17889,20.631743478,2012,"1313 S HARBOR BLVD,ANAHEIM, CA"
"228393",19,"SC",94529,"SC","DITTY CONTAINER INC","2226 N ROSEMEAD BLVD","SOUTH EL MONTE","91733",7623,"LA","SOUTH COAST AQMD","","",0.161199328047741,0.14421,0.01719,0.05793,0.00026,0.1655,0.1588956,2012,"2226 N ROSEMEAD BLVD,SOUTH EL MONTE, CA"
"228411",30,"SC",82730,"SC","DNR INDUSTRIES, INC.","1558-1562 S ANAHEIM BLVD UNIT A&B","ANAHEIM","92805",9999,"ORA","SOUTH COAST AQMD","","",0,0,0,0,0,6.46e-06,1.2274e-06,2012,"1558-1562 S ANAHEIM BLVD UNIT A&B,ANAHEIM, CA"
"228442",19,"SC",166395,"SC","DOOLIN SHOE COMPANY, INC","2312 EDWARDS AVE","SOUTH EL MONTE","91733",3143,"LA","SOUTH COAST AQMD","","",3.58825792084219,3.54484,0,0,0,0,0,2012,"2312 EDWARDS AVE,SOUTH EL MONTE, CA"
"228461",19,"SC",116003,"SC","DOW-ELCO INC","1313 W OLYMPIC BLVD","MONTEBELLO","90640",2819,"LA","SOUTH COAST AQMD","","",0.0172737093835408,0.01705,0,0,0,0,0,2012,"1313 W OLYMPIC BLVD,MONTEBELLO, CA"
"228463",19,"SC",40927,"SC","DOWNEY REGIONAL MEDICAL CENTER","11500 BROOKSHIRE AVE","DOWNEY","90241",9999,"LA","SOUTH COAST AQMD","","",5.90605407354053,2.84451,1.1773,1.42032,0.00837,0.10781,0.1077668,2012,"11500 BROOKSHIRE AVE,DOWNEY, CA"
"228464",33,"SC",113667,"SC","DOWNS ENERGY","27985 DIAZ RD","TEMECULA","92593",5172,"RIV","SOUTH COAST AQMD","","",0.444075781213274,0.4410926,0,0,0,0,0,2012,"27985 DIAZ RD,TEMECULA, CA"
"228465",33,"SC",115110,"SC","DOWNS ENERGY","1296 MAGNOLIA AVE","CORONA","92879",5172,"RIV","SOUTH COAST AQMD","","",0.735731415731879,0.72899,0,0,0,0,0,2012,"1296 MAGNOLIA AVE,CORONA, CA"
"228479",30,"SC",148468,"SC","DRI COMMERCIAL","VARIOUS LOCATIONS IN SCAQMD","IRVINE","92614",1761,"ORA","SOUTH COAST AQMD","","",3.68205801089857,2.839,4.069,0.241,0.00565,18.0115,17.651431,2012,"VARIOUS LOCATIONS IN SCAQMD,IRVINE, CA"
"228497",30,"SC",5723,"SC","DUCOMMUN AEROSTRUCTURES INC","1885 N BATAVIA ST","ORANGE","92865",3728,"ORA","SOUTH COAST AQMD","","",2.58746069694368,2.46874,1.2222,1.455,0.00873,0.11058,0.11058,2012,"1885 N BATAVIA ST,ORANGE, CA"
"228498",19,"SC",140811,"SC","DUCOMMUN AEROSTRUCTURES INC","801 ROYAL OAK DR","MONROVIA","91016",3724,"LA","SOUTH COAST AQMD","","",12.9178140842901,12.61459,0.56861,2.03566,0.00942,0.118120279,0.11271516784,2012,"801 ROYAL OAK DR,MONROVIA, CA"
"228506",36,"SC",50869,"SC","DUNCAN BROS INC","1966 S DATE ST","BLOOMINGTON","92316",3441,"SBD","SOUTH COAST AQMD","","",1.64864864864865,1.6287,0,0,0,0,0,2012,"1966 S DATE ST,BLOOMINGTON, CA"
"228512",19,"SC",13943,"SC","DUNN-EDWARDS CORP","4885-4979 E 52ND PL","LOS ANGELES","90058",2851,"LA","SOUTH COAST AQMD","","",0.511867727882557,0.50483,0.00315,0.0117,5e-05,0.32267,0.2904365,2012,"4885-4979 E 52ND PL,LOS ANGELES, CA"
"228514",33,"SC",109471,"SC","DURA COAT PRODUCTS INC","5361 VIA RICARDO","RIVERSIDE","92509",3479,"RIV","SOUTH COAST AQMD","","",2.03687924589694,1.75041461,0.0558,0.20726,0.00095,0.01195,0.01195,2012,"5361 VIA RICARDO,RIVERSIDE, CA"
"228516",19,"SC",70235,"SC","DURA STRIP","3716 W JEFFERSON BLVD","LOS ANGELES","90016",7641,"LA","SOUTH COAST AQMD","","",2.16289415314811,1.53499,0,0,0,3.10485,2.724036,2012,"3716 W JEFFERSON BLVD,LOS ANGELES, CA"
"228531",36,"SC",145028,"SC","DYKSTRA DAIRY","10129 SCHAEFER AVE","ONTARIO","91761",241,"SBD","SOUTH COAST AQMD","","",10.6548811909533,7.4435,0,0,0,3.22536,1.578168648,2012,"10129 SCHAEFER AVE,ONTARIO, CA"
"228532",30,"SC",113251,"SC","DYNACAST, INC.","25952 COMMERCENTRE DR","LAKE FOREST","92630",3369,"ORA","SOUTH COAST AQMD","","",0,0,0,0,0,0.9486,0.787338,2012,"25952 COMMERCENTRE DR,LAKE FOREST, CA"
"228534",30,"SC",800382,"SC","DYNAMIC DETAILS INC","1220 SIMON CIRCLE","ANAHEIM","92806",3672,"ORA","SOUTH COAST AQMD","","",6.70152635600081,6.54455,0,0,0,0.08249,0.0156731,2012,"1220 SIMON CIRCLE,ANAHEIM, CA"
"228540",33,"SC",145017,"SC","DYT DAIRY, ANDY DYT","6207 ARCHIBALD AVE","CORONA","92880",241,"RIV","SOUTH COAST AQMD","","",10.1302605210421,7.077,0,0,0,2.32112,1.135724016,2012,"6207 ARCHIBALD AVE,CORONA, CA"
"228550",19,"SC",109366,"SC","E C GROUP, INC","5960 BOWCROFT ST","LOS ANGELES","90016",2421,"LA","SOUTH COAST AQMD","","",1.14073518482732,1.06559,0,0,0,0.10719,0.1029024,2012,"5960 BOWCROFT ST,LOS ANGELES, CA"
"228552",33,"SC",163332,"SC","E L FARMS","32309 HOLLAND RD","WINCHESTER","92596",9999,"RIV","SOUTH COAST AQMD","","",6.32564629335503,4.41925,0.00255,0.01172,5.25e-06,1.5522,0.759895421,2012,"32309 HOLLAND RD,WINCHESTER, CA"
"228558",19,"SC",165309,"SC","E&B NATURAL RESOURCES MANAGEMENT CORP","24210 S MAIN ST","CARSON","90745",9999,"LA","SOUTH COAST AQMD","","",0.494078323287709,0.43265,0.00075,9e-04,5.4e-06,6e-05,6e-05,2012,"24210 S MAIN ST,CARSON, CA"
"228566",19,"SC",45938,"SC","E.M.E. INC/ELECTRO MACHINE & ENGINEERING","431 E OAKS ST","COMPTON","90222",3471,"LA","SOUTH COAST AQMD","","",8.856958207585,8.655550015,0.3379719,0.40235113,0.0024000003,1.398050005,0.55034100497,2012,"431 E OAKS ST,COMPTON, CA"
"228569",19,"SC",136148,"SC","E/M COATING SERVICES","6940 FARMDALE AVE","NORTH HOLLYWOOD","91605",2295,"LA","SOUTH COAST AQMD","","",8.63075777786605,8.37745,0.20156,0.24305,0.00145,0.01838,0.01838,2012,"6940 FARMDALE AVE,NORTH HOLLYWOOD, CA"
"228570",19,"SC",136173,"SC","E/M COATING SERVICES","20751 SUPERIOR ST","CHATSWORTH","91311",2992,"LA","SOUTH COAST AQMD","","",2.6196529389317,2.31044,0.31884,1.1843,0.00546,0.0684,0.0683968,2012,"20751 SUPERIOR ST,CHATSWORTH, CA"
"228585",36,"SC",146947,"SC","EAGLE LIVESTOCK INC","13456 S WALKER AVE","ONTARIO","91761",241,"SBD","SOUTH COAST AQMD","","",13.8999570569711,9.71051,0,0,0,6.76589,3.310549977,2012,"13456 S WALKER AVE,ONTARIO, CA"
"228651",30,"SC",117201,"SC","EAST HILL FIX AUTO","22951 SAVI RANCH PKY","YORBA LINDA","92887",7539,"ORA","SOUTH COAST AQMD","","",0.0825095237134846,0.07989,0.0064,0.0238,0.00015,0.00137,0.00137,2012,"22951 SAVI RANCH PKY,YORBA LINDA, CA"
"228652",19,"SC",13854,"SC","EAST LOS ANGELES COLLEGE","1301 AVENIDA CESAR CHAVEZ","MONTEREY PARK","91754",8399,"LA","SOUTH COAST AQMD","","",3.50765625943227,3.00664,7.15982,31.5894,0.2653174,2.48953,2.426052,2012,"1301 AVENIDA CESAR CHAVEZ,MONTEREY PARK, CA"
"228660",33,"SC",7417,"SC","EASTERN MUNICIPAL WATER DIST","1301 CASE RD","PERRIS","92570",4941,"RIV","SOUTH COAST AQMD","","",18.4531977208404,8.5903800055,1.642150084,0.5267701,0.1384060006,0.2432800076,0.2425744076,2012,"1301 CASE RD,PERRIS, CA"
"228661",33,"SC",19159,"SC","EASTERN MUNICIPAL WATER DIST","770 N SANDERSON AVE","SAN JACINTO","92582",4941,"RIV","SOUTH COAST AQMD","","",15.1527814166241,4.90029,5.87097,2.04433,0.4340863,0.24078,0.2390892,2012,"770 N SANDERSON AVE,SAN JACINTO, CA"
"228662",33,"SC",1703,"SC","EASTERN MUNICIPAL WATER DISTRICT","42565 AVENIDA ALVARADO","TEMECULA","92590",4941,"RIV","SOUTH COAST AQMD","","",31.7682949940241,9.97448,19.23269,3.65336,0.25888,0.91515,0.90992364,2012,"42565 AVENIDA ALVARADO,TEMECULA, CA"
"228663",33,"SC",13088,"SC","EASTERN MUNICIPAL WATER DISTRICT","17140 KITCHING ST","MORENO VALLEY","92551",4941,"RIV","SOUTH COAST AQMD","","",11.9626784797578,4.22810862,2.28289,1.82373,0.71891,0.21067,0.21020212,2012,"17140 KITCHING ST,MORENO VALLEY, CA"
"228664",33,"SC",70282,"SC","EASTERN MUNICIPAL WATER DISTRICT","24999 COTTONWOOD AVE","MORENO VALLEY","92557",4941,"RIV","SOUTH COAST AQMD","","",3.01739606126915,0.27579,4.01657,0.28794,0.00409,0.06825,0.0678405,2012,"24999 COTTONWOOD AVE,MORENO VALLEY, CA"
"228665",33,"SC",70290,"SC","EASTERN MUNICIPAL WATER DISTRICT","43280 CEDAR AVE CIENEGA WELLS","HEMET","92544",4941,"RIV","SOUTH COAST AQMD","","",2.46400437636761,0.22521,3.00311,0.23446,0.00336,0.0562,0.0558628,2012,"43280 CEDAR AVE CIENEGA WELLS,HEMET, CA"
"228666",33,"SC",70296,"SC","EASTERN MUNICIPAL WATER DISTRICT","552 E ALESSANDRO BLVD","RIVERSIDE","92508",4941,"RIV","SOUTH COAST AQMD","","",6.04146608315098,0.55219,8.04198,0.57651,0.00818,0.13665,0.1358301,2012,"552 E ALESSANDRO BLVD,RIVERSIDE, CA"
"228667",33,"SC",70300,"SC","EASTERN MUNICIPAL WATER DISTRICT","14510 HEACOCK ST","MORENO VALLEY","92553",4941,"RIV","SOUTH COAST AQMD","","",3.11006564551422,0.28426,3.46238,0.29679,0.0042,0.07035,0.0699279,2012,"14510 HEACOCK ST,MORENO VALLEY, CA"
"228668",33,"SC",70303,"SC","EASTERN MUNICIPAL WATER DISTRICT","290 N WARREN RD WARREN RD PUMP PLANT","SAN JACINTO","92582",4941,"RIV","SOUTH COAST AQMD","","",3.06159737417943,0.27983,1.20585,0.29216,0.00415,0.06925,0.0688345,2012,"290 N WARREN RD WARREN RD PUMP PLANT,SAN JACINTO, CA"
"228669",33,"SC",76581,"SC","EASTERN MUNICIPAL WATER DISTRICT","30940 PAT RD","MURRIETA HOT SPRINGS","92562",4941,"RIV","SOUTH COAST AQMD","","",0.13019693654267,0.0119,0.0049,0.03378,0.00206,0.0345,0.034293,2012,"30940 PAT RD,MURRIETA HOT SPRINGS, CA"
"228670",33,"SC",103052,"SC","EASTERN MUNICIPAL WATER DISTRICT","30980 AULD RD","MURRIETA HOT SPRINGS","92563",4941,"RIV","SOUTH COAST AQMD","","",1.46772428884026,0.13415,1.95384,0.14006,0.00198,0.0332,0.0330008,2012,"30980 AULD RD,MURRIETA HOT SPRINGS, CA"
"228671",33,"SC",139509,"SC","EASTERN MUNICIPAL WATER DISTRICT","21422 PALOMAR ST","WILDOMAR","92595",4911,"RIV","SOUTH COAST AQMD","","",4.18457330415755,0.38247,1.69402,0.39931,0.00567,0.09465,0.0940821,2012,"21422 PALOMAR ST,WILDOMAR, CA"
"228682",19,"SC",157601,"SC","EC VAPOR CONTROL SYSTEMS","VARIOUS LOCATIONS IN SCAQMD","DIAMOND BAR","91765",9999,"LA","SOUTH COAST AQMD","","",0.0737318348444038,0.06097,1.60682,1.47535,0.22255,0.11245,0.1084936,2012,"VARIOUS LOCATIONS IN SCAQMD,DIAMOND BAR, CA"
"228698",30,"SC",11184,"SC","ECONOLITE CONTROL PRODUCTS, INC","3360 E LA PALMA AVE","ANAHEIM","92806",3669,"ORA","SOUTH COAST AQMD","","",1.96666632323477,1.48228,0.06685,0.2483,0.00114,0.01432,0.01432,2012,"3360 E LA PALMA AVE,ANAHEIM, CA"
"228709",33,"SC",75531,"SC","EDELBROCK FOUNDRY CORP","1320 BUENA VISTA ST","SAN JACINTO","92583",3365,"RIV","SOUTH COAST AQMD","","",0.850674961077349,0.6406,0.76747,1.21808,0.01314,3.04414,2.5534935,2012,"1320 BUENA VISTA ST,SAN JACINTO, CA"
"228715",19,"SC",800264,"SC","EDGINGTON OIL COMPANY","2400 E ARTESIA BLVD","LONG BEACH","90805",2951,"LA","SOUTH COAST AQMD","","",14.0206005746217,12.90534,0.05304,0.25643,0.00274,0.01742,0.01700192,2012,"2400 E ARTESIA BLVD,LONG BEACH, CA"
"228716",30,"SC",167432,"SC","EDISON MISSION HUNTINGTON BEACH, LLC","21730 NEWLAND ST","HUNTINGTON BEACH","92646",9999,"ORA","SOUTH COAST AQMD","","",10.0002842254856,4.22212,8.8e-09,5.5295,1.667,0.94829,0.94829,2012,"21730 NEWLAND ST,HUNTINGTON BEACH, CA"
"228724",30,"SC",126964,"SC","EDWARDS LIFESCIENCES LLC","ONE EDWARDS WAY","IRVINE","92614",3829,"ORA","SOUTH COAST AQMD","","",34.0746203427493,25.58757,2.19667,2.29636,0.01019,0.21643,0.19660864,2012,"ONE EDWARDS WAY,IRVINE, CA"
"228728",19,"SC",44861,"SC","EEMUS MFG CORP","11111 RUSH ST","SOUTH EL MONTE","91733",3479,"LA","SOUTH COAST AQMD","","",2.38133378909809,1.24347,0,0,0,0.1155,0.11088,2012,"11111 RUSH ST,SOUTH EL MONTE, CA"
"228733",36,"SC",133813,"SC","EI COLTON, LLC","2040 AGUA MANSA RD","COLTON","92324",4911,"SBD","SOUTH COAST AQMD","","",6.17003703105789,0.56395,1.88861,3.27299,0.07802,0.43215,0.42955716,2012,"2040 AGUA MANSA RD,COLTON, CA"
"228736",33,"SS",3671,"SC","EISENHOWER MEDICAL CENTER","39000 BOB HOPE DR.","RANCHO MIRAGE","92270",8062,"RIV","SOUTH COAST AQMD","","",8.21429984533091,1.45089,2.5999,6.98849,0.10148845,1.72607,1.67070968,2012,"39000 BOB HOPE DR.,RANCHO MIRAGE, CA"
"228740",19,"SC",17288,"SC","EL CAMINO COLLEGE","16007 S CRENSHAW BLVD","TORRANCE","90506",8221,"LA","SOUTH COAST AQMD","","",0.439036165644988,0.26623,1.62274,2.12317,0.0113,0.16442,0.16380768,2012,"16007 S CRENSHAW BLVD,TORRANCE, CA"
"228745",19,"SC",180005,"SC","EL MONTE AIRPORT","4233 NORTH SANTA ANITA AVENUE","EL MONTE","91731",4581,"LA","SOUTH COAST AQMD","Y","",6.4679,5.7565,245.4828,3.0326,0.6112,5.673727628,5.1989,2012,"4233 NORTH SANTA ANITA AVENUE,EL MONTE, CA"
"228748",19,"SC",115663,"SC","EL SEGUNDO POWER, LLC","301 VISTA DEL MAR","EL SEGUNDO","90245",4911,"LA","SOUTH COAST AQMD","","",43.7828986420194,18.51045,282.03,27.23569,2.0145,25.517,25.517,2012,"301 VISTA DEL MAR,EL SEGUNDO, CA"
"228752",33,"SC",129419,"SC","ELDORADO NATIONAL","9670 GALENA ST","RIVERSIDE","92509",3716,"RIV","SOUTH COAST AQMD","","",3.53811009293791,3.27214,0.06802,0.25268,0.00161,0.01457,0.01457,2012,"9670 GALENA ST,RIVERSIDE, CA"
"228763",30,"SC",38418,"SC","ELECTRO METAL FINISHING CORPORATION","1194 N GROVE ST","ANAHEIM","92806",3479,"ORA","SOUTH COAST AQMD","","",0.360833023987262,0.33338,0.03885,0.1443,0.00066,0.02362,0.023008,2012,"1194 N GROVE ST,ANAHEIM, CA"
"228765",19,"SC",166289,"SC","ELECTRO-TECH MACHINING","2100 W GAYLORD ST","LONG BEACH","90813",3624,"LA","SOUTH COAST AQMD","","",0.00338702036949313,0.00143,0.00717,0.02665,0.00012,0.00153,0.00153,2012,"2100 W GAYLORD ST,LONG BEACH, CA"
